,Date,Water.temp.max,Water.temp.min,Water.temp.mean,Discharge.max,Discharge.min,Discharge.mean,DO.max,DO.min,DO.mean,Month
371,4/6/2001,NA,NA,NA,23700,4560,16000,NA,NA,NA,4
372,4/7/2001,NA,NA,NA,24000,5020,13900,NA,NA,NA,4
373,4/8/2001,NA,NA,NA,22800,3740,12700,NA,NA,NA,4
374,4/9/2001,NA,NA,NA,21800,4490,13000,NA,NA,NA,4
375,4/10/2001,NA,NA,NA,20700,4830,9100,NA,NA,NA,4
376,4/11/2001,NA,NA,NA,19100,-539,7190,NA,NA,NA,4
377,4/12/2001,NA,NA,NA,8300,-696,5280,NA,NA,NA,4
378,4/13/2001,NA,NA,NA,7420,317,3410,NA,NA,NA,4
379,4/14/2001,NA,NA,NA,8060,245,3700,NA,NA,NA,4
380,4/15/2001,NA,NA,NA,7350,84.7,1970,NA,NA,NA,4
381,4/16/2001,NA,NA,NA,6760,-208,1690,NA,NA,NA,4
382,4/17/2001,NA,NA,NA,12600,52.1,1740,NA,NA,NA,4
383,4/18/2001,NA,NA,NA,1190,78.9,587,NA,NA,NA,4
384,4/19/2001,NA,NA,NA,570,31.4,273,NA,NA,NA,4
385,4/20/2001,NA,NA,NA,670,-227,224,NA,NA,NA,4
386,4/21/2001,NA,NA,NA,805,61.6,348,NA,NA,NA,4
387,4/22/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
388,4/23/2001,NA,NA,NA,NA,NA,556,NA,NA,NA,4
389,4/24/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
390,4/25/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
391,4/26/2001,NA,NA,NA,7170,-91.1,534,NA,NA,NA,4
392,4/27/2001,NA,NA,NA,11300,-108,1130,NA,NA,NA,4
393,4/28/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
394,4/29/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
395,4/30/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,4
396,5/1/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,5
397,5/2/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,5
398,5/3/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,5
399,5/4/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,5
400,5/5/2001,NA,NA,NA,11400,-151,305,NA,NA,NA,5
401,5/6/2001,NA,NA,NA,189,-124,39.6,NA,NA,NA,5
402,5/7/2001,NA,NA,NA,133,-269,0,NA,NA,NA,5
403,5/8/2001,NA,NA,NA,165,-269,0,NA,NA,NA,5
404,5/9/2001,NA,NA,NA,11800,-107,701,NA,NA,NA,5
405,5/10/2001,NA,NA,NA,223,-143,46.5,NA,NA,NA,5
406,5/11/2001,NA,NA,NA,187,-92.3,39.8,NA,NA,NA,5
407,5/12/2001,NA,NA,NA,310,-223,64.3,NA,NA,NA,5
408,5/13/2001,NA,NA,NA,215,-239,2.4,NA,NA,NA,5
409,5/14/2001,NA,NA,NA,393,-91.6,81.5,NA,NA,NA,5
410,5/15/2001,NA,NA,NA,183,-107,22.3,NA,NA,NA,5
411,5/16/2001,NA,NA,NA,296,-122,34.6,NA,NA,NA,5
412,5/17/2001,NA,NA,NA,199,-304,0,NA,NA,NA,5
413,5/18/2001,NA,NA,NA,1890,-420,66.8,NA,NA,NA,5
414,5/19/2001,NA,NA,NA,217,-92.8,49,NA,NA,NA,5
415,5/20/2001,NA,NA,NA,201,-174,28.2,NA,NA,NA,5
416,5/21/2001,NA,NA,NA,10300,-148,272,NA,NA,NA,5
417,5/22/2001,NA,NA,NA,209,-206,68.3,NA,NA,NA,5
418,5/23/2001,NA,NA,NA,410,-141,95.2,NA,NA,NA,5
419,5/24/2001,NA,NA,NA,264,-59.8,83.3,NA,NA,NA,5
420,5/25/2001,NA,NA,NA,19500,-27.1,1590,NA,NA,NA,5
421,5/26/2001,NA,NA,NA,473,-110,130,NA,NA,NA,5
422,5/27/2001,NA,NA,NA,281,-27.9,65.7,NA,NA,NA,5
423,5/28/2001,NA,NA,NA,NA,NA,0,NA,NA,NA,5
424,5/29/2001,NA,NA,NA,NA,NA,1390,NA,NA,NA,5
425,5/30/2001,NA,NA,NA,356,-120,96.5,NA,NA,NA,5
426,5/31/2001,NA,NA,NA,635,-125,50.7,NA,NA,NA,5
427,1/1/2002,NA,NA,NA,184,-76.3,67.8,NA,NA,NA,1
428,1/2/2002,NA,NA,NA,18600,-60.3,735,NA,NA,NA,1
429,1/3/2002,NA,NA,NA,17100,-153,454,NA,NA,NA,1
430,1/4/2002,NA,NA,NA,15100,5.98,954,NA,NA,NA,1
431,1/5/2002,NA,NA,NA,15300,-28.2,697,NA,NA,NA,1
432,1/6/2002,NA,NA,NA,253,-155,57,NA,NA,NA,1
433,1/7/2002,NA,NA,NA,184,-75.9,62.8,NA,NA,NA,1
434,1/8/2002,NA,NA,NA,249,-92.3,76.8,NA,NA,NA,1
435,1/9/2002,NA,NA,NA,12300,-123,821,NA,NA,NA,1
436,1/10/2002,NA,NA,NA,270,-174,49.5,NA,NA,NA,1
437,1/11/2002,NA,NA,NA,151,-43.6,40.5,NA,NA,NA,1
438,1/12/2002,NA,NA,NA,233,-11.1,85.9,NA,NA,NA,1
439,1/13/2002,NA,NA,NA,218,-60.2,75.5,NA,NA,NA,1
440,1/14/2002,NA,NA,NA,204,-27.5,78.5,NA,NA,NA,1
441,1/15/2002,NA,NA,NA,200,-109,56.8,NA,NA,NA,1
442,1/16/2002,NA,NA,NA,16500,-195,427,NA,NA,NA,1
443,1/17/2002,NA,NA,NA,168,-27.4,63,NA,NA,NA,1
444,1/18/2002,NA,NA,NA,201,-109,61.1,NA,NA,NA,1
445,1/19/2002,NA,NA,NA,456,-60.3,99.7,NA,NA,NA,1
446,1/20/2002,NA,NA,NA,217,-109,64.2,NA,NA,NA,1
447,1/21/2002,NA,NA,NA,298,-43.6,69.8,NA,NA,NA,1
448,1/22/2002,NA,NA,NA,151,-143,24,NA,NA,NA,1
449,1/23/2002,NA,NA,NA,264,-27.4,101,NA,NA,NA,1
450,1/24/2002,NA,NA,NA,251,-92.3,61.1,NA,NA,NA,1
451,1/25/2002,NA,NA,NA,231,-124,41.5,NA,NA,NA,1
452,1/26/2002,NA,NA,NA,11200,-227,373,NA,NA,NA,1
453,1/27/2002,NA,NA,NA,201,-92.6,17.1,NA,NA,NA,1
454,1/28/2002,NA,NA,NA,264,-108,42.2,NA,NA,NA,1
455,1/29/2002,NA,NA,NA,213,-75.5,59.5,NA,NA,NA,1
456,1/30/2002,NA,NA,NA,102,-91.8,14.9,NA,NA,NA,1
457,1/31/2002,NA,NA,NA,350,-92.3,51.3,NA,NA,NA,1
458,2/1/2002,NA,NA,NA,167,-109,14.9,NA,NA,NA,2
459,2/2/2002,NA,NA,NA,150,-188,10.6,NA,NA,NA,2
460,2/3/2002,NA,NA,NA,167,-59.5,34.8,NA,NA,NA,2
461,2/4/2002,NA,NA,NA,16800,-43.5,714,NA,NA,NA,2
462,2/5/2002,NA,NA,NA,NA,NA,0,NA,NA,NA,2
463,2/6/2002,NA,NA,NA,168,-143,23.5,NA,NA,NA,2
464,2/7/2002,NA,NA,NA,205,-11.3,78.3,NA,NA,NA,2
465,2/8/2002,NA,NA,NA,268,-43.9,84.4,NA,NA,NA,2
466,2/9/2002,NA,NA,NA,152,-126,32.8,NA,NA,NA,2
467,2/10/2002,NA,NA,NA,152,-60.5,46,NA,NA,NA,2
468,2/11/2002,NA,NA,NA,315,-92.1,89.6,NA,NA,NA,2
469,2/12/2002,NA,NA,NA,15800,-95,389,NA,NA,NA,2
470,2/13/2002,NA,NA,NA,168,-108,27.7,NA,NA,NA,2
471,2/14/2002,NA,NA,NA,119,-206,0,NA,NA,NA,2
472,2/15/2002,NA,NA,NA,119,-76.7,33.2,NA,NA,NA,2
473,2/16/2002,NA,NA,NA,200,-108,49.2,NA,NA,NA,2
474,2/17/2002,NA,NA,NA,461,-11,153,NA,NA,NA,2
475,2/18/2002,NA,NA,NA,17500,5.07,738,NA,NA,NA,2
476,2/19/2002,NA,NA,NA,352,5.19,145,NA,NA,NA,2
477,2/20/2002,NA,NA,NA,240,5.19,114,NA,NA,NA,2
478,2/21/2002,NA,NA,NA,270,-44.3,78.1,NA,NA,NA,2
479,2/22/2002,NA,NA,NA,303,-27.6,141,NA,NA,NA,2
480,2/23/2002,NA,NA,NA,389,-11.3,115,NA,NA,NA,2
481,2/24/2002,NA,NA,NA,357,5.26,139,NA,NA,NA,2
482,2/25/2002,NA,NA,NA,18900,-57.3,1600,NA,NA,NA,2
483,2/26/2002,NA,NA,NA,228,-94.1,90.1,NA,NA,NA,2
484,2/27/2002,NA,NA,NA,15800,-135,894,NA,NA,NA,2
485,2/28/2002,NA,NA,NA,15700,-348,588,NA,NA,NA,2
486,3/1/2002,NA,NA,NA,259,-11.6,88.2,NA,NA,NA,3
487,3/2/2002,NA,NA,NA,265,-63.3,73.1,NA,NA,NA,3
488,3/3/2002,NA,NA,NA,211,-62.5,84.5,NA,NA,NA,3
489,3/4/2002,NA,NA,NA,17200,-20.8,1050,NA,NA,NA,3
490,3/5/2002,NA,NA,NA,346,5.34,134,NA,NA,NA,3
491,3/6/2002,NA,NA,NA,274,-11.3,103,NA,NA,NA,3
492,3/7/2002,NA,NA,NA,11100,-60.6,339,NA,NA,NA,3
493,3/8/2002,NA,NA,NA,205,-162,66.4,NA,NA,NA,3
494,3/9/2002,NA,NA,NA,1930,-273,131,NA,NA,NA,3
495,3/10/2002,NA,NA,NA,439,-27.7,162,NA,NA,NA,3
496,3/11/2002,NA,NA,NA,256,-159,66.3,NA,NA,NA,3
497,3/12/2002,NA,NA,NA,290,-43.6,94.8,NA,NA,NA,3
498,3/13/2002,NA,NA,NA,188,-94.8,62.4,NA,NA,NA,3
499,3/14/2002,NA,NA,NA,274,-27.4,100,NA,NA,NA,3
500,3/15/2002,NA,NA,NA,352,-77.3,91.9,NA,NA,NA,3
501,3/16/2002,NA,NA,NA,321,-78.5,68.2,NA,NA,NA,3
502,3/17/2002,NA,NA,NA,272,-62.4,99.6,NA,NA,NA,3
503,3/18/2002,NA,NA,NA,16300,-422,662,NA,NA,NA,3
504,3/19/2002,NA,NA,NA,11800,-196,210,NA,NA,NA,3
505,3/20/2002,NA,NA,NA,206,-176,74.1,NA,NA,NA,3
506,3/21/2002,NA,NA,NA,224,-43.6,98.8,NA,NA,NA,3
507,3/22/2002,NA,NA,NA,372,-11.3,139,NA,NA,NA,3
508,3/23/2002,NA,NA,NA,287,-293,99.2,NA,NA,NA,3
509,3/24/2002,NA,NA,NA,370,-248,146,NA,NA,NA,3
510,3/25/2002,NA,NA,NA,19300,-329,2920,NA,NA,NA,3
511,3/26/2002,NA,NA,NA,1920,-482,128,NA,NA,NA,3
512,3/27/2002,NA,NA,NA,15600,-126,495,NA,NA,NA,3
513,3/28/2002,NA,NA,NA,224,-44.3,97,NA,NA,NA,3
514,3/29/2002,NA,NA,NA,461,-128,120,NA,NA,NA,3
515,3/30/2002,NA,NA,NA,257,-28.2,91.5,NA,NA,NA,3
516,3/31/2002,NA,NA,NA,400,-232,146,NA,NA,NA,3
517,4/1/2002,NA,NA,NA,379,-77.5,108,NA,NA,NA,4
518,4/2/2002,NA,NA,NA,399,-60.5,137,NA,NA,NA,4
519,4/3/2002,NA,NA,NA,14000,-161,510,NA,NA,NA,4
520,4/4/2002,NA,NA,NA,206,-27.9,84.6,NA,NA,NA,4
521,4/5/2002,NA,NA,NA,341,-61.6,121,NA,NA,NA,4
522,4/6/2002,NA,NA,NA,272,-44.3,127,NA,NA,NA,4
523,4/7/2002,NA,NA,NA,281,-28.4,109,NA,NA,NA,4
524,4/8/2002,NA,NA,NA,348,-27.6,130,NA,NA,NA,4
525,4/9/2002,NA,NA,NA,397,-27.6,155,NA,NA,NA,4
526,4/10/2002,NA,NA,NA,209,-27.9,92.2,NA,NA,NA,4
527,4/11/2002,NA,NA,NA,154,-214,4.64,NA,NA,NA,4
528,4/12/2002,NA,NA,NA,7940,-95.5,173,NA,NA,NA,4
529,4/13/2002,NA,NA,NA,9880,-45.3,202,NA,NA,NA,4
530,4/14/2002,NA,NA,NA,9880,-227,190,NA,NA,NA,4
531,4/15/2002,NA,NA,NA,8600,-78.5,163,NA,NA,NA,4
532,4/16/2002,NA,NA,NA,8600,-255,272,NA,NA,NA,4
533,4/17/2002,NA,NA,NA,391,-27.8,128,NA,NA,NA,4
534,4/18/2002,NA,NA,NA,12900,-44.1,1790,NA,NA,NA,4
535,4/19/2002,NA,NA,NA,5220,-338,465,NA,NA,NA,4
536,4/20/2002,NA,NA,NA,507,-94.8,153,NA,NA,NA,4
537,4/21/2002,NA,NA,NA,16300,-171,911,NA,NA,NA,4
538,4/22/2002,NA,NA,NA,318,-28.9,124,NA,NA,NA,4
539,4/23/2002,NA,NA,NA,373,-44.8,118,NA,NA,NA,4
540,4/24/2002,NA,NA,NA,325,-62.1,110,NA,NA,NA,4
541,4/25/2002,NA,NA,NA,222,-61,89.3,NA,NA,NA,4
542,4/26/2002,NA,NA,NA,190,-94.8,48.1,NA,NA,NA,4
543,4/27/2002,NA,NA,NA,216,-61.6,69,NA,NA,NA,4
544,4/28/2002,NA,NA,NA,289,-193,78.8,NA,NA,NA,4
545,4/29/2002,NA,NA,NA,16800,-450,1550,NA,NA,NA,4
546,4/30/2002,NA,NA,NA,217,-130,56.6,NA,NA,NA,4
547,5/1/2002,NA,NA,NA,307,-27.2,122,NA,NA,NA,5
548,5/2/2002,NA,NA,NA,16500,-60.6,664,NA,NA,NA,5
549,5/3/2002,NA,NA,NA,15500,-64.1,452,NA,NA,NA,5
550,5/4/2002,NA,NA,NA,151,-76.5,28,NA,NA,NA,5
551,5/5/2002,NA,NA,NA,297,5.11,95.2,NA,NA,NA,5
552,5/6/2002,NA,NA,NA,1310,-260,73.8,NA,NA,NA,5
553,5/7/2002,NA,NA,NA,15200,-503,725,NA,NA,NA,5
554,5/8/2002,NA,NA,NA,12700,-143,227,NA,NA,NA,5
555,5/9/2002,NA,NA,NA,17700,-60,1000,NA,NA,NA,5
556,5/10/2002,NA,NA,NA,317,-43,131,NA,NA,NA,5
557,5/11/2002,NA,NA,NA,101,-235,0,NA,NA,NA,5
558,5/12/2002,NA,NA,NA,325,-92.1,52.2,NA,NA,NA,5
559,5/13/2002,NA,NA,NA,272,-107,60.1,NA,NA,NA,5
560,5/14/2002,NA,NA,NA,413,-27.3,103,NA,NA,NA,5
561,5/15/2002,NA,NA,NA,10400,-156,426,NA,NA,NA,5
562,5/16/2002,NA,NA,NA,17400,-489,960,NA,NA,NA,5
563,5/17/2002,NA,NA,NA,17900,24,1370,NA,NA,NA,5
564,5/18/2002,NA,NA,NA,364,-275,84.8,NA,NA,NA,5
565,5/19/2002,NA,NA,NA,150,-140,17.5,NA,NA,NA,5
566,5/20/2002,NA,NA,NA,315,-173,81.8,NA,NA,NA,5
567,5/21/2002,NA,NA,NA,18700,-124,2690,NA,NA,NA,5
568,5/22/2002,NA,NA,NA,671,-202,94.9,NA,NA,NA,5
569,5/23/2002,NA,NA,NA,295,-190,51.5,NA,NA,NA,5
570,5/24/2002,NA,NA,NA,244,-59.4,70.2,NA,NA,NA,5
571,5/25/2002,NA,NA,NA,165,-123,20,NA,NA,NA,5
572,5/26/2002,NA,NA,NA,342,-42.9,82.7,NA,NA,NA,5
573,5/27/2002,NA,NA,NA,260,-140,54.1,NA,NA,NA,5
574,5/28/2002,NA,NA,NA,135,-171,0,NA,NA,NA,5
575,5/29/2002,NA,NA,NA,15200,-139,804,NA,NA,NA,5
576,5/30/2002,NA,NA,NA,201,-94.5,68.1,NA,NA,NA,5
577,5/31/2002,NA,NA,NA,16500,-158,542,NA,NA,NA,5
578,1/1/2003,NA,NA,NA,27500,23800,25700,NA,NA,NA,1
579,1/2/2003,NA,NA,NA,27900,24200,26000,NA,NA,NA,1
580,1/3/2003,NA,NA,NA,28000,24100,25700,NA,NA,NA,1
581,1/4/2003,NA,NA,NA,27900,24100,25700,NA,NA,NA,1
582,1/5/2003,NA,NA,NA,27300,24200,25900,NA,NA,NA,1
583,1/6/2003,NA,NA,NA,27900,19100,24400,NA,NA,NA,1
584,1/7/2003,NA,NA,NA,26500,-5260,19500,NA,NA,NA,1
585,1/8/2003,NA,NA,NA,26400,-3850,18700,NA,NA,NA,1
586,1/9/2003,NA,NA,NA,25400,-5790,15300,NA,NA,NA,1
587,1/10/2003,NA,NA,NA,24000,-5650,9960,NA,NA,NA,1
588,1/11/2003,NA,NA,NA,24500,-5650,10300,NA,NA,NA,1
589,1/12/2003,NA,NA,NA,24900,-2930,9660,NA,NA,NA,1
590,1/13/2003,NA,NA,NA,24200,-3520,7420,NA,NA,NA,1
591,1/14/2003,NA,NA,NA,23000,-2360,5070,NA,NA,NA,1
592,1/15/2003,NA,NA,NA,22500,-3720,5570,NA,NA,NA,1
593,1/16/2003,NA,NA,NA,22900,-940,4700,NA,NA,NA,1
594,1/17/2003,NA,NA,NA,21600,-2150,5090,NA,NA,NA,1
595,1/18/2003,NA,NA,NA,21100,-2150,5100,NA,NA,NA,1
596,1/19/2003,NA,NA,NA,20900,-1870,4740,NA,NA,NA,1
597,1/20/2003,NA,NA,NA,22100,-401,4850,NA,NA,NA,1
598,1/21/2003,NA,NA,NA,18800,-704,835,NA,NA,NA,1
599,1/22/2003,NA,NA,NA,499,-33.8,102,NA,NA,NA,1
600,1/23/2003,NA,NA,NA,21000,-581,5810,NA,NA,NA,1
601,1/24/2003,NA,NA,NA,21800,-1510,2880,NA,NA,NA,1
602,1/25/2003,NA,NA,NA,329,-14.8,125,NA,NA,NA,1
603,1/26/2003,NA,NA,NA,170,-96,34,NA,NA,NA,1
604,1/27/2003,NA,NA,NA,204,-61.4,101,NA,NA,NA,1
605,1/28/2003,NA,NA,NA,154,-93.3,56.2,NA,NA,NA,1
606,1/29/2003,NA,NA,NA,170,-60.3,66.2,NA,NA,NA,1
607,1/30/2003,NA,NA,NA,15400,-11.2,542,NA,NA,NA,1
608,1/31/2003,NA,NA,NA,14100,8.45,1230,NA,NA,NA,1
609,2/1/2003,NA,NA,NA,242,-12.2,95,NA,NA,NA,2
610,2/2/2003,NA,NA,NA,15100,-77.7,772,NA,NA,NA,2
611,2/3/2003,NA,NA,NA,17400,-55.5,745,NA,NA,NA,2
612,2/4/2003,NA,NA,NA,1780,-64.5,111,NA,NA,NA,2
613,2/5/2003,NA,NA,NA,17800,-207,1160,NA,NA,NA,2
614,2/6/2003,NA,NA,NA,4560,-660,231,NA,NA,NA,2
615,2/7/2003,NA,NA,NA,17700,5.38,680,NA,NA,NA,2
616,2/8/2003,NA,NA,NA,269,-27.7,86.5,NA,NA,NA,2
617,2/9/2003,NA,NA,NA,185,-11.2,68.1,NA,NA,NA,2
618,2/10/2003,NA,NA,NA,18800,-922,3960,NA,NA,NA,2
619,2/11/2003,NA,NA,NA,20800,-862,7770,NA,NA,NA,2
620,2/12/2003,NA,NA,NA,21600,-241,7180,NA,NA,NA,2
621,2/13/2003,NA,NA,NA,23200,-517,7550,NA,NA,NA,2
622,2/14/2003,NA,NA,NA,22400,-3110,9790,NA,NA,NA,2
623,2/15/2003,NA,NA,NA,22200,-3980,12200,NA,NA,NA,2
624,2/16/2003,NA,NA,NA,22800,-1970,11500,NA,NA,NA,2
625,2/17/2003,NA,NA,NA,22800,-1190,13000,NA,NA,NA,2
626,2/18/2003,NA,NA,NA,23400,-5260,12800,NA,NA,NA,2
627,2/19/2003,NA,NA,NA,24500,-1730,16100,NA,NA,NA,2
628,2/20/2003,NA,NA,NA,24800,-3610,17800,NA,NA,NA,2
629,2/21/2003,NA,NA,NA,24200,-289,18500,NA,NA,NA,2
630,2/22/2003,NA,NA,NA,25300,-3130,19500,NA,NA,NA,2
631,2/23/2003,NA,NA,NA,26000,17900,21500,NA,NA,NA,2
632,2/24/2003,NA,NA,NA,25400,18500,21900,NA,NA,NA,2
633,2/25/2003,NA,NA,NA,25000,17700,22600,NA,NA,NA,2
634,2/26/2003,NA,NA,NA,25300,21600,23600,NA,NA,NA,2
635,2/27/2003,NA,NA,NA,25700,20000,23600,NA,NA,NA,2
636,2/28/2003,NA,NA,NA,25400,22500,23900,NA,NA,NA,2
637,3/1/2003,NA,NA,NA,26600,22100,23800,NA,NA,NA,3
638,3/2/2003,NA,NA,NA,25800,22400,23800,NA,NA,NA,3
639,3/3/2003,NA,NA,NA,26100,22000,23800,NA,NA,NA,3
640,3/4/2003,NA,NA,NA,25900,22100,23800,NA,NA,NA,3
641,3/5/2003,NA,NA,NA,26000,21700,23600,NA,NA,NA,3
642,3/6/2003,NA,NA,NA,25200,15300,23300,NA,NA,NA,3
643,3/7/2003,NA,NA,NA,24600,20700,22900,NA,NA,NA,3
644,3/8/2003,NA,NA,NA,25300,21700,23300,NA,NA,NA,3
645,3/9/2003,NA,NA,NA,25900,21400,23800,NA,NA,NA,3
646,3/10/2003,NA,NA,NA,26200,21200,23700,NA,NA,NA,3
647,3/11/2003,NA,NA,NA,25400,20100,23400,NA,NA,NA,3
648,3/12/2003,NA,NA,NA,26800,22100,23800,NA,NA,NA,3
649,3/13/2003,NA,NA,NA,25700,21900,23600,NA,NA,NA,3
650,3/14/2003,NA,NA,NA,25300,21500,23300,NA,NA,NA,3
651,3/15/2003,NA,NA,NA,25000,19200,22500,NA,NA,NA,3
652,3/16/2003,NA,NA,NA,25500,21100,23100,NA,NA,NA,3
653,3/17/2003,NA,NA,NA,25300,20200,23200,NA,NA,NA,3
654,3/18/2003,NA,NA,NA,25800,20500,22900,NA,NA,NA,3
655,3/19/2003,NA,NA,NA,25300,21300,22900,NA,NA,NA,3
656,3/20/2003,NA,NA,NA,26100,21600,24200,NA,NA,NA,3
657,3/21/2003,NA,NA,NA,25600,21600,23600,NA,NA,NA,3
658,3/22/2003,NA,NA,NA,26400,21800,23700,NA,NA,NA,3
659,3/23/2003,NA,NA,NA,26500,22200,24100,NA,NA,NA,3
660,3/24/2003,NA,NA,NA,26700,22800,24700,NA,NA,NA,3
661,3/25/2003,NA,NA,NA,26800,21500,24300,NA,NA,NA,3
662,3/26/2003,NA,NA,NA,26800,22200,24100,NA,NA,NA,3
663,3/27/2003,NA,NA,NA,26400,21800,24100,NA,NA,NA,3
664,3/28/2003,NA,NA,NA,26300,20400,24000,NA,NA,NA,3
665,3/29/2003,NA,NA,NA,27200,22000,24600,NA,NA,NA,3
666,3/30/2003,NA,NA,NA,27200,23400,25100,NA,NA,NA,3
667,3/31/2003,NA,NA,NA,26800,21800,24200,NA,NA,NA,3
668,4/1/2003,NA,NA,NA,26100,21900,24000,NA,NA,NA,4
669,4/2/2003,NA,NA,NA,25200,20000,23300,NA,NA,NA,4
670,4/3/2003,NA,NA,NA,24700,19600,23100,NA,NA,NA,4
671,4/4/2003,NA,NA,NA,25500,19900,22900,NA,NA,NA,4
672,4/5/2003,NA,NA,NA,24500,18700,22800,NA,NA,NA,4
673,4/6/2003,NA,NA,NA,24800,20500,22500,NA,NA,NA,4
674,4/7/2003,NA,NA,NA,24500,20400,22600,NA,NA,NA,4
675,4/8/2003,NA,NA,NA,24300,19100,22000,NA,NA,NA,4
676,4/9/2003,NA,NA,NA,24100,20600,22200,NA,NA,NA,4
677,4/10/2003,NA,NA,NA,24000,20900,22500,NA,NA,NA,4
678,4/11/2003,NA,NA,NA,25600,20600,22800,NA,NA,NA,4
679,4/12/2003,NA,NA,NA,24900,21000,23100,NA,NA,NA,4
680,4/13/2003,NA,NA,NA,26300,21800,24200,NA,NA,NA,4
681,4/14/2003,NA,NA,NA,26500,22500,24600,NA,NA,NA,4
682,4/15/2003,NA,NA,NA,27900,23300,25000,NA,NA,NA,4
683,4/16/2003,NA,NA,NA,27600,22700,25000,NA,NA,NA,4
684,4/17/2003,NA,NA,NA,26700,22400,24600,NA,NA,NA,4
685,4/18/2003,NA,NA,NA,26700,22500,24600,NA,NA,NA,4
686,4/19/2003,NA,NA,NA,27300,22900,24800,NA,NA,NA,4
687,4/20/2003,NA,NA,NA,27600,22600,24800,NA,NA,NA,4
688,4/21/2003,NA,NA,NA,27600,22500,24500,NA,NA,NA,4
689,4/22/2003,NA,NA,NA,25700,22500,24200,NA,NA,NA,4
690,4/23/2003,NA,NA,NA,26300,21800,24100,NA,NA,NA,4
691,4/24/2003,NA,NA,NA,26200,22700,24300,NA,NA,NA,4
692,4/25/2003,NA,NA,NA,26300,22100,24300,NA,NA,NA,4
693,4/26/2003,NA,NA,NA,26000,22700,24300,NA,NA,NA,4
694,4/27/2003,NA,NA,NA,26700,22500,24500,NA,NA,NA,4
695,4/28/2003,NA,NA,NA,26300,22500,24400,NA,NA,NA,4
696,4/29/2003,NA,NA,NA,26300,22300,24100,NA,NA,NA,4
697,4/30/2003,NA,NA,NA,25800,22100,23800,NA,NA,NA,4
698,5/1/2003,NA,NA,NA,25100,21700,23500,NA,NA,NA,5
699,5/2/2003,NA,NA,NA,24500,21300,23000,NA,NA,NA,5
700,5/3/2003,NA,NA,NA,24300,21200,23100,NA,NA,NA,5
701,5/4/2003,NA,NA,NA,25300,21200,23100,NA,NA,NA,5
702,5/5/2003,NA,NA,NA,24900,21600,23300,NA,NA,NA,5
703,5/6/2003,NA,NA,NA,25100,21200,23100,NA,NA,NA,5
704,5/7/2003,NA,NA,NA,25000,21800,23200,NA,NA,NA,5
705,5/8/2003,NA,NA,NA,24800,21200,23100,NA,NA,NA,5
706,5/9/2003,NA,NA,NA,25000,21600,23000,NA,NA,NA,5
707,5/10/2003,NA,NA,NA,25300,20900,23000,NA,NA,NA,5
708,5/11/2003,NA,NA,NA,25400,21300,23000,NA,NA,NA,5
709,5/12/2003,NA,NA,NA,24500,21400,22700,NA,NA,NA,5
710,5/13/2003,NA,NA,NA,24600,21400,22600,NA,NA,NA,5
711,5/14/2003,NA,NA,NA,24800,21200,22700,NA,NA,NA,5
712,5/15/2003,NA,NA,NA,24800,20900,22700,NA,NA,NA,5
713,5/16/2003,NA,NA,NA,24400,21100,22600,NA,NA,NA,5
714,5/17/2003,NA,NA,NA,24400,20500,22300,NA,NA,NA,5
715,5/18/2003,NA,NA,NA,25100,20200,22300,NA,NA,NA,5
716,5/19/2003,NA,NA,NA,24400,20700,22100,NA,NA,NA,5
717,5/20/2003,NA,NA,NA,24400,-2980,18800,NA,NA,NA,5
718,5/21/2003,NA,NA,NA,23900,-616,16900,NA,NA,NA,5
719,5/22/2003,NA,NA,NA,23700,-4400,16400,NA,NA,NA,5
720,5/23/2003,NA,NA,NA,24200,-132,17500,NA,NA,NA,5
721,5/24/2003,NA,NA,NA,24200,20900,22700,NA,NA,NA,5
722,5/25/2003,NA,NA,NA,24400,21300,22900,NA,NA,NA,5
723,5/26/2003,NA,NA,NA,25000,21300,22700,NA,NA,NA,5
724,5/27/2003,NA,NA,NA,24500,20900,22800,NA,NA,NA,5
725,5/28/2003,NA,NA,NA,24700,21400,23000,NA,NA,NA,5
726,5/29/2003,NA,NA,NA,25300,22000,23500,NA,NA,NA,5
727,5/30/2003,NA,NA,NA,25400,21900,23700,NA,NA,NA,5
728,5/31/2003,NA,NA,NA,26100,22400,24200,NA,NA,NA,5
729,1/1/2004,NA,NA,NA,20200,-2750,5530,NA,NA,NA,1
730,1/2/2004,NA,NA,NA,21600,-539,5440,NA,NA,NA,1
731,1/3/2004,NA,NA,NA,20600,-1620,5970,NA,NA,NA,1
732,1/4/2004,NA,NA,NA,21800,-85.6,5510,NA,NA,NA,1
733,1/5/2004,NA,NA,NA,20900,-4100,5260,NA,NA,NA,1
734,1/6/2004,NA,NA,NA,19200,-218,5330,NA,NA,NA,1
